店名,電話,住所,ジャンル
有限会社幸和,青森県五所川原市大字湊字千鳥１４９３,0173-35-1643,趣味、スポーツ、工芸（その他）
古着屋サリー安くする店,青森県八戸市大字尻内町字平中１１１,0178-27-7322,リサイクルショップ
古本市場ゴン,青森県十和田市稲生町２２６,0176-21-1175,書店
リサイクルショップ宝さがし,青森県青森市第二問屋町１丁目５１５,017-762-7103,リサイクルショップ
リサイクルショップキャプテン,青森県十和田市稲生町８１,0176-22-8516,リサイクルショップ
ハードオフ十和田店,青森県十和田市元町東１丁目６２３,0176-21-2030,リサイクルショップ
おおはしカメラ,青森県十和田市東二十二番町２５３０,0176-22-9925,写真、カメラ
株式会社青松 八戸営業所,青森県八戸市大字市川町字下中平沖９４,0178-20-0669,趣味、スポーツ、工芸（その他）
港町リサイクルセンター,青森県青森市港町１丁目１１４,017-741-5807,リサイクルショップ
山田商店,青森県八戸市小中野４丁目３５１,0178-44-1034,趣味、スポーツ、工芸（その他）
タック本店,青森県八戸市大字長苗代字前田８４１,0178-20-1115,日用雑貨
リサイクルショップタック 本店,青森県八戸市大字長苗代字前田８４１,0178-20-1115,日用雑貨
ハードオフ青森中央店,青森県青森市東大野２丁目８７,017-762-4422,リサイクルショップ
リサイクルショップバンブーエス,青森県三沢市日の出１丁目９４３３８,0176-57-1107,リサイクルショップ
ゲーム倉庫十和田店,青森県十和田市穂並町１５１０,0176-25-5521,リサイクルショップ
神成商店,青森県五所川原市金木町芦野２３４９１,0173-26-5227,趣味、スポーツ、工芸（その他）
布裂古民具紅絹,青森県青森市はまなす２丁目１４２２,017-726-9277,趣味、スポーツ、工芸（その他）
リサイクルショップおおた,青森県五所川原市金木町芦野２１６８７,0173-52-2881,リサイクルショップ
有限会社パール堂,青森県弘前市大字親方町２０２,0172-35-7777,写真、カメラ
ブックオフ弘前城東店,青森県弘前市大字和泉２丁目１８２,0172-29-5432,リサイクルショップ
松本商店,青森県三沢市千代田町３丁目１３９１５,0176-52-5525,商社、卸売
コミックプラザカルチャー城東店,青森県弘前市大字城東北１丁目９１２,0172-28-5080,レンタルCD、DVD、ビデオ
株式会社小野画廊,青森県八戸市大字三日町３０２,0178-44-4198,趣味、スポーツ、工芸（その他）
有限会社パール堂,青森県弘前市大字親方町２０２,0172-35-7777,写真、カメラ
ブックオフ弘前城東店,青森県弘前市大字和泉２丁目１８２,0172-29-5432,リサイクルショップ
ブックオフ102号弘前高田店,青森県弘前市大字高田５丁目１５,0172-29-2520,リサイクルショップ
キタムラカメラ弘前青山店,青森県弘前市大字青山４丁目１９３,0172-38-0112,写真、カメラ
カメラのキタムラ弘前 青山店,青森県弘前市大字青山４丁目１９３,0172-38-0112,写真、カメラ
萬屋大清水店,青森県弘前市大字大清水１丁目９１５,0172-28-9045,リサイクルショップ
小山古書店,青森県弘前市大字駅前3-6-7,0172-32-6030,書店
ヘリテージ・レコード,青森県青森市古川２丁目１２５,017-774-0717,CD、DVD、ビデオ
キタムラカメラ弘前高田店,青森県弘前市大字高田３丁目１３,0172-26-1681,写真、カメラ
カメラのキタムラ弘前 高田店,青森県弘前市大字高田３丁目１３,0172-26-1681,写真、カメラ
萬屋八戸城下店,青森県八戸市城下４丁目２５１５,0178-22-8702,リサイクルショップ
有限会社滝尻商店 沼館作業所,青森県八戸市沼館４丁目５２０,0178-22-1516,趣味、スポーツ、工芸（その他）
萬屋青森東店,青森県青森市大字矢田前字弥生田１６１,017-726-1830,リサイクルショップ
株式会社丸升増田本店東北営業所,青森県青森市大字三内字丸山３９３８２,017-781-3186,趣味、スポーツ、工芸（その他）
白鳳堂,青森県黒石市大字油横丁１０４,0172-53-1269,写真、カメラ
株式会社なりたカメラ NCスタジオ,青森県むつ市柳町１丁目６４,0175-22-1810,写真、カメラ
株式会社MGIピアノセンター,青森県青森市緑３丁目２５,0120-111-992,楽器
US企画・リサイクルショップ,青森県上北郡東北町上北北１丁目３３１４８,0176-56-5752,リサイクルショップ
US企画・便利屋・お悩みなんでも相談所,青森県上北郡東北町上北北１丁目３３１４８,0176-56-5752,リサイクルショップ
US企画 アメリカン雑貨A&Dshop,青森県上北郡東北町上北北１丁目３３１４８,0176-56-5752,リサイクルショップ
富樫商店,青森県青森市茶屋町１３１６,017-742-1793,趣味、スポーツ、工芸（その他）
リサイクルショップマックス八戸店,青森県八戸市新湊２丁目４１３,0120-973-092,リサイクルショップ
コーエンカメラ店,青森県八戸市大字鮫町字上鮫５２２,0178-33-0637,写真、カメラ
カメラのコーエン,青森県八戸市大字鮫町字上鮫５２２,0178-33-0637,写真、カメラ
おもしろ市場 資材館,青森県黒石市富士見１１１,0172-55-9699,リサイクルショップ
売るナビ イオンタウン平賀店,青森県平川市小和森上松岡１９３１,0172-40-4018,リサイクルショップ
買取専門リサイクルマート 八戸店,青森県八戸市石堂２丁目２５５,0178-38-5751,リサイクルショップ
リサイクルショップ・ボンバー 佃店,青森県青森市南佃２丁目１１２,0120-438-384,リサイクルショップ
リユース倉庫,青森県青森市大字大野字前田６７３,017-739-1285,リサイクルショップ
セカンドストリート 八戸根城店,青森県八戸市根城８丁目８８,0178-73-8202,リサイクルショップ
有限会社七五八紙業,青森県青森市大字駒込字深沢５１０５,017-741-0840,趣味、スポーツ、工芸（その他）
リサイクルショップマックス十和田店,青森県十和田市東十二番町８３３,0120-973-092,リサイクルショップ
西野古物商店,青森県上北郡七戸町字西上川原３１２,0176-62-2534,趣味、スポーツ、工芸（その他）
有限会社工藤容器店,青森県八戸市小中野１丁目４１６,0178-22-0235,趣味、スポーツ、工芸（その他）
オーディオパルシラトリ,青森県青森市港町３丁目１０４２,017-742-7838,電化製品
北日本産業株式会社,青森県八戸市沼館１丁目７３５,0178-22-4655,趣味、スポーツ、工芸（その他）
ふたばカメラ,青森県上北郡七戸町字七戸３１６,0176-62-2285,写真、カメラ
萬屋浜館店,青森県青森市浜館６丁目４２３,017-744-8828,リサイクルショップ
コーエンカメラ店類家店,青森県八戸市類家４丁目１１５,0178-71-1230,写真、カメラ
カメラのコーエン 類家店,青森県八戸市類家４丁目１１５,0178-71-1230,写真、カメラ
有限会社フォトショップふたば,青森県十和田市稲生町６４０,0176-22-2758,写真、カメラ
有限会社高井次三郎商店,青森県つがる市木造芦沼５３１,0173-42-5633,趣味、スポーツ、工芸（その他）
セカンドストリート弘前店,青森県弘前市大字末広２丁目３１,0172-29-4772,リサイクルショップ
よしや質店,青森県弘前市大字松森町２９,0172-32-1636,質店
佐藤質店,青森県弘前市大字松森町２９,0172-32-1636,質店
有限会社久保商店,青森県八戸市日計５丁目６１７,0178-28-2981,趣味、スポーツ、工芸（その他）
リサイクルセンター 中野,青森県弘前市大字文京町６２２,0172-33-1035,リサイクルショップ
セカンドストリート 八戸下長店,青森県八戸市下長４丁目１０１１,0178-21-2306,リサイクルショップ
リサイクルショップ大ダテ,青森県むつ市大字田名部字槌川目２７１,0175-22-7695,リサイクルショップ
リサイクルショップ大舘,青森県むつ市大字田名部字槌川目２７１,0175-22-7695,リサイクルショップ
ドンドンダウンオンウェンズデイおいらせ下田店,青森県上北郡おいらせ町高田８６２,0178-56-4034,リサイクルショップ
浜田重機株式会社,青森県十和田市大字洞内字井戸頭１５８,0176-27-2121,リサイクルショップ
アレイズブック,青森県三戸郡階上町蒼前西５丁目９３１１５,0178-38-7824,リサイクルショップ
買取専門店大吉・青森観光通店,青森県青森市大字浜田字玉川３５２,0120-833-381,金券ショップ
有限会社石黒商店 工場,青森県八戸市大字市川町字南大谷地６１,0178-29-0001,趣味、スポーツ、工芸（その他）
山下銅鉄店,青森県青森市大字三内字稲元１０７,017-766-0010,趣味、スポーツ、工芸（その他）
買取専門店さすがや サンロード青森店,青森県青森市緑３丁目９２,017-718-0845,生活サービス（その他）
有限会社天間製作所,青森県上北郡七戸町字森ノ下２３０,0176-68-4484,趣味、スポーツ、工芸（その他）
日の出屋質店,青森県八戸市小中野８丁目７１０,0178-43-3455,趣味、スポーツ、工芸（その他）
日の出屋 本店,青森県八戸市小中野８丁目７１０,0178-43-3455,趣味、スポーツ、工芸（その他）
石橋時計 写真部,青森県上北郡六戸町大字犬落瀬字若宮８２,0176-55-2231,時計
石橋時計眼鏡店,青森県上北郡六戸町大字犬落瀬字若宮８２,0176-55-2231,時計
共栄商会,青森県八戸市大字市川町字尻引前山３１２１１,0178-29-4958,趣味、スポーツ、工芸（その他）
株式会社青南商事アルトレック八戸,青森県八戸市桔梗野工業団地２丁目１０３６,0178-28-8535,リサイクルショップ
株式会社青南商事八戸支店,青森県八戸市桔梗野工業団地２丁目１０３６,0178-28-8535,リサイクルショップ
リサイクル・片づけ激安大王,青森県青森市橋本３丁目２０１４,0120-558-946,リサイクルショップ
買取専門店・シェルバード,青森県青森市青柳２丁目４１,017-757-8834,宝石、貴金属、真珠
